REPORTING_DATE,PARTNER_ID,LOAN_ID,PRODUCT,STATUS,SEGMENT,EXPOSURE_DRAWN,EXPOSURE_UNDRAWN,EXPOSURE,EAD,EAD_COLL,PD,LGD,SIZE,MATURITY,F_MORTGAGE,F_REVOLVING,F_LARGE_FIN,RW,RWA
2022-12-31,ogyub143yr8861,8429419807vibv45,CREDIT_CARD,Performing,Retail,296.5259113,1624.290174,1920.816085,1660.533613,1660.533613,0.00121,0.0,44.9952041,1.91780822,N,N,N,0.0,0.0
2022-12-31,pbtbc907um8731,8515606373hfok34,DEBIT_CARD,Performing,Retail,0.172359815,1915.10906,1915.28142,1538.579468,0.0,0.0016933,0.3092,44.9952041,2.5,N,Y,N,0.030507054,46.9375274
2022-12-31,yrise236mk4779,5883689232nmmz65,CONSUMER,Non Performing,Retail,1729.027488,0.0,1729.027488,1729.027488,0.0,1.0,0.9487,44.9952041,1.0,N,N,N,0.226248429,391.1897521
2022-12-31,fvtbu772qi7875,9943312177sgys17,CREDIT_CARD,Performing,Retail,0.210661997,4389.69808,4389.908742,2595.403676,0.0,0.0689931,0.3092,44.9952041,1.0,N,Y,N,0.489949654,1271.617132
2022-12-31,nfxfk458nt8563,2113067688sbob76,DEBIT_CARD,Performing,Retail,1095.471109,822.9510896,1918.422199,1561.915071,0.0,0.0146377,0.3092,44.9952041,2.5,N,Y,N,0.167316623,261.3343557
2022-12-31,bwncj608we5339,1515485993rxqq14,CREDIT_CARD,Performing,Retail,1334.582051,1264.383728,2598.965778,2005.732021,0.0,0.00121,0.3092,44.9952041,1.58082192,N,Y,N,0.023115172,46.36283998
2022-12-31,lrqod957nj9160,6524939517bist26,MORTGAGE,Non Performing,Retail,8615.750092,0.0,8615.750092,8615.750092,8615.750092,1.0,0.0,44.9952041,2.23287671,Y,N,N,0.0,0.0
2022-12-31,bcrfr101gg9799,8743970409ejsq59,CREDIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1132.212476,0.0,0.00121,0.3092,44.9952041,1.33150685,N,Y,N,0.023115172,26.17128576
2022-12-31,dpzux813ze9885,1568132009venw99,MORTGAGE,Performing,Retail,132034.8385,0.0,132034.8385,134674.328,70242.36052,0.00121,0.199026042,44.9952041,5.0,Y,N,N,0.057983898,7808.942454
2022-12-31,myrfc704aj6590,2457005941etls10,CREDIT_CARD,Performing,Retail,941.8027579,28.79366471,970.5964226,981.5699975,0.0,0.0443056,0.3092,44.9952041,1.15890411,N,Y,N,0.367990597,361.2085289
2022-12-31,qdjho952ka3011,3050777376ptlu53,DEBIT_CARD,Performing,Retail,967.6950324,0.0,967.6950324,988.0526417,0.0,0.1655657,0.3092,44.9952041,2.5,N,Y,N,0.7925523,783.0833932
2022-12-31,iujmf700wx5836,4082290665vbni85,REVOLVING,Performing,Retail,23903.46246,19151.0906,43054.55306,35042.60812,0.0,0.001837,0.631,0.052452952,2.26849315,N,N,N,0.255626298,8957.812186
2022-12-31,xqgsc594qc8060,8379561336gwkv28,DEBIT_CARD,Performing,Retail,950.1430579,12.50566216,962.64872,977.2322755,0.0,0.0454681,0.3092,44.9952041,2.5,N,Y,N,0.374412911,365.8883814
2022-12-31,bqfgk551tl9059,1043141922wbqi22,REVOLVING,Performing,Corporate,27558.9556,0.0,27558.9556,27944.07446,27944.07446,0.0175019,0.0,1.434634359,1.0,N,N,N,0.0,0.0
2022-12-31,sffuq289nn2880,5714768025cfvb18,DEBIT_CARD,Performing,Retail,1210.550012,708.2935102,1918.843522,1613.87198,0.0,0.0822093,0.3092,44.9952041,2.5,N,Y,N,0.545166824,879.8294615
2022-12-31,ugxpf173ok3225,1024403264jlle53,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,35.5605444
2022-12-31,ifwfi100ik1176,9335543937wwyx12,MORTGAGE,Performing,Retail,112773.6483,0.0,112773.6483,115024.3036,67392.01753,0.0178628,0.172268211,44.9952041,5.0,Y,N,N,0.332718803,38270.74857
2022-12-31,phgcd501oy5938,8220736028tcjk15,CREDIT_CARD,Performing,Retail,702.3566721,1224.357949,1926.714621,1208.079522,0.0,0.014729,0.549,0.008742154,1.91232877,N,N,N,0.686060351,828.8154612
2022-12-31,kymay708os7125,8274852478ctdj97,REVOLVING,Performing,Corporate,111582.8335,0.0,111582.8335,113143.6761,0.0,0.0086663,0.631,3.382755561,1.0,N,N,N,0.802797617,90831.47355
2022-12-31,fxxmw508qm5908,9081559380gvcr42,DEBIT_CARD,Performing,Retail,1780.601375,141.4499552,1922.05133,1891.380859,0.0,0.0748052,0.3092,44.9952041,2.5,N,Y,N,0.514966009,973.9968531
2022-12-31,hlygj320at6978,9527501583rjzd77,REVOLVING,Non Performing,Retail,17666.9098,0.0,17666.9098,17666.9098,0.0,1.0,0.6105,0.336803186,1.0,N,N,N,0.25624999,4527.145458
2022-12-31,maaqr531fy5513,5227654899fbze41,MORTGAGE,Performing,Retail,23439.06766,0.0,23439.06766,23907.49376,23907.49376,0.0080402,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2022-12-31,zdfmh135gg8807,6980518565xpfi84,DEBIT_CARD,Performing,Retail,0.0,2872.66359,2872.66359,1696.30785,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,39.21044716
2022-12-31,zojbv980sq8998,4024184208sytk33,MORTGAGE,Performing,Retail,33618.29364,0.0,33618.29364,34289.98941,31861.42046,0.0212666,0.019448388,44.9952041,5.0,Y,N,N,0.041826776,1434.239703
2022-12-31,oxzop868ao4934,1797541100ehqg25,REVOLVING,Performing,Retail,14248.59334,0.0,14248.59334,14447.87001,0.0,0.001948,0.631,44.9952041,1.0,N,N,N,0.266090157,3844.436004
2022-12-31,gnsuc243df8884,8507103606ddcs65,MORTGAGE,Performing,Retail,79359.04569,0.0,79359.04569,80943.27178,46816.7848,0.1097138,0.17538973,44.9952041,5.0,Y,N,N,0.875613317,70875.00666
2022-12-31,galhq116pj3886,6675962713kvrr86,MORTGAGE,Performing,Retail,274975.7827,0.0,274975.7827,280464.7821,0.0,0.0184098,0.416,44.9952041,5.0,N,N,N,0.556080837,155961.0907
2022-12-31,maahp706ff1436,5848117255imzw97,CREDIT_CARD,Performing,Retail,21.30558829,1224.511157,1245.816746,1057.283834,0.0,0.0026788,0.3092,44.9952041,1.99726027,N,Y,N,0.044358666,46.89970085
2022-12-31,qmmyl920mf7362,9642302358bbht27,CONSUMER,Non Performing,Retail,2132.052614,0.0,2132.052614,2132.052614,0.0,1.0,0.2176,44.9952041,1.0,N,N,N,0.052498024,111.928549
2022-12-31,ptdib941ij5287,2732084729supm51,REVOLVING,Performing,Corporate,3927373.833,0.0,3927373.833,3962707.596,0.0,0.0074159,0.631,6.241901789,1.0,N,N,N,0.752644825,2982511.366
2022-12-31,gprdb564xs3946,1851143329vekh24,DEBIT_CARD,Performing,Retail,1398.307304,45.89558862,1444.202893,1450.446149,0.0,0.0102778,0.3092,44.9952041,2.5,N,Y,N,0.128104211,185.8082588
2022-12-31,gqomj949ky2907,5334793984cjfd21,MORTGAGE,Performing,Retail,240111.0978,0.0,240111.0978,244904.4051,144165.982,0.00121,0.171116497,44.9952041,5.0,Y,N,N,0.04985278,12209.16541
2022-12-31,gjwuo484kf6123,5929628781jlur86,MORTGAGE,Performing,Retail,33500.59104,0.0,33500.59104,34169.72057,22433.04172,0.0063541,0.094320116,44.9952041,5.0,Y,N,N,0.09212104,3147.750191
2022-12-31,bnahe892pm8654,7591276799ylkq16,CREDIT_CARD,Performing,Retail,0.0,37456.27752,37456.27752,22009.31427,0.0,0.00121,0.3092,44.9952041,1.0,N,Y,N,0.023115172,508.7490777
2022-12-31,vizyh488nn7616,8790383906rdbv20,MORTGAGE,Non Performing,Retail,25379.09229,0.0,25379.09229,25379.09229,25379.09229,1.0,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2022-12-31,qyqck432ei3322,8571372552gbqm97,CREDIT_CARD,Performing,Retail,26.3806273,9575.545299,9601.925926,3960.972191,0.0,0.0215755,0.549,0.060274882,1.58356164,N,N,N,0.763597521,3024.588545
2022-12-31,kncrp912np4450,1914152492tsau30,MORTGAGE,Performing,Retail,65027.51855,0.0,65027.51855,66325.6465,47267.70681,0.0037123,0.078903268,44.9952041,5.0,Y,N,N,0.052758048,3499.21162
2022-12-31,otibr631sj3620,5398785585mmmg42,CREDIT_CARD,Performing,Retail,0.0,4682.039478,4682.039478,2768.022031,0.0,0.00121,0.3092,44.9952041,1.0,N,Y,N,0.023115172,63.98330443
2022-12-31,naaci894fr4612,4007404691fouu10,MORTGAGE,Performing,Retail,62925.79169,0.0,62925.79169,64181.63403,40732.46417,0.0108675,0.100326864,44.9952041,5.0,Y,N,N,0.140832977,9038.890557
2022-12-31,irjbp373lj7900,2634531895vfpv55,INVESTMENT,Performing,Retail,147919.4234,0.0,147919.4234,149988.67,149988.67,0.012752,0.15,0.08328057,5.0,Y,N,N,0.233779541,35064.28236
2022-12-31,hzoog521le6536,8160253369mkft79,CREDIT_CARD,Performing,Retail,518.5062024,2362.27745,2880.783652,2523.816899,0.0,0.0452622,0.3092,44.9952041,1.99726027,N,Y,N,0.373281126,942.0932145
2022-12-31,dxpfu112ib1484,6392581336vljh93,DEBIT_CARD,Performing,Retail,378.7128166,1206.758096,1585.470913,1350.755147,0.0,0.0013425,0.3092,44.9952041,2.5,N,Y,N,0.025192734,34.02921465
2022-12-31,zlolt233ns7044,8634766897tvqk51,CREDIT_CARD,Performing,Retail,838.0038469,2046.801534,2884.805381,1915.28142,0.0,0.0030374,0.3092,44.9952041,1.0,N,Y,N,0.049100803,94.04185584
2022-12-31,ejgsw885sw2128,5861514757ytyn17,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.0013425,0.3092,44.9952041,2.5,N,Y,N,0.025192734,28.48975458
2022-12-31,hvxmv703lo1995,6024561255hvnw44,CREDIT_CARD,Performing,Corporate,0.0,9575.545299,9575.545299,3934.591563,0.0,0.0022528,0.549,44.9952041,1.91780822,N,N,N,0.520138366,2046.532025
2022-12-31,tajes429vr1533,9122039700jmdl98,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1538.407108,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,35.5605444
2022-12-31,lrlfs970ig5195,7477533633cyjq13,MORTGAGE,Performing,Retail,59505.82823,0.0,59505.82823,60692.47768,43379.8439,0.0212518,0.078330123,44.9952041,5.0,Y,N,N,0.168389647,10219.9849
2022-12-31,cmphi798gw8427,4967329058jpuo81,CREDIT_CARD,Performing,Retail,304.3299807,4488.527283,4792.857264,2960.040441,0.0,0.0118027,0.3092,44.9952041,1.3260274,N,Y,N,0.142312983,421.2521855
2022-12-31,xzbyk849yv2546,1250199925gjla93,CREDIT_CARD,Performing,Retail,1.828929152,2393.886325,2395.715254,1417.094524,1417.094524,0.00121,0.0,44.9952041,1.66027397,N,N,N,0.0,0.0
2022-12-31,fnmvr813ju4607,3663721316ugsc23,MORTGAGE,Performing,Retail,237128.9187,0.0,237128.9187,241867.7029,168702.0624,0.004371,0.125841136,44.9952041,5.0,Y,N,N,0.094554042,22869.56896
2022-12-31,ksnpz710ds1817,1436565216bnte28,DEBIT_CARD,Performing,Retail,0.0,1436.331795,1436.331795,1153.805331,0.0,0.0014519,0.3092,44.9952041,2.5,N,Y,N,0.026877328,31.01120417
2022-12-31,pymju678vi1702,8070425353cmun67,REVOLVING,Non Performing,Retail,41996.75214,0.0,41996.75214,41996.75214,0.0,1.0,0.9272,0.141714996,1.0,N,N,N,0.389999941,16378.73085
2022-12-31,gzvhh485zk9977,2325018367dkwx94,CREDIT_CARD,Performing,Retail,5027.525153,1022.96508,6050.490233,5632.613436,0.0,0.2329307,0.4248,44.9952041,1.0,N,Y,N,1.248964285,7034.933014
2022-12-31,zzboz412pp7012,2104688324bjax98,CREDIT_CARD,Performing,Retail,4.538808472,9575.545299,9580.084108,5631.129226,0.0,0.0021585,0.3092,44.9952041,1.16438356,N,Y,N,0.037215512,209.5653589
2022-12-31,dfjon701gj8438,5176347982jtqw36,CREDIT_CARD,Performing,Retail,0.0,4389.69808,4389.69808,2592.119264,0.0,0.00121,0.3092,8.899978344,1.0,N,Y,N,0.023115172,59.91728177
2022-12-31,afzud253os8671,2675798787xwkm78,DEBIT_CARD,Performing,Retail,38094.95682,9828.789746,47923.74657,43871.4141,37046.11862,0.0059418,0.15,0.097083974,2.5,Y,N,N,0.139846385,6135.258649
2022-12-31,fbwff390fz4350,6319577386qgue54,CREDIT_CARD,Performing,Retail,598.8067253,4217.60638,4816.413106,2810.719387,0.0,0.0135603,0.3092,44.9952041,1.08767123,N,Y,N,0.158011424,444.1257736
2022-12-31,ouqna947ey1879,3129837797xcew90,CREDIT_CARD,Performing,Retail,1189.215697,1700.26255,2889.478247,2087.507177,0.0,0.0114545,0.3092,44.9952041,1.49315068,N,Y,N,0.139119756,290.4134889
2022-12-31,biowo427zw3670,1204504332idjq81,DEBIT_CARD,Performing,Retail,1.982137877,19151.0906,19153.07274,15317.10929,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,354.0576108
2022-12-31,bouzw302mx1045,6958348177tnqg46,MORTGAGE,Performing,Retail,266403.678,0.0,266403.678,271725.4692,170686.2016,0.0147978,0.154686771,44.9952041,5.0,Y,N,N,0.265304992,72090.12356
2022-12-31,poqzh579et9767,8758414363vvgo87,CREDIT_CARD,Performing,Corporate,382.9069054,2496.478717,2879.385623,1405.287877,0.0,0.0088207,0.549,2.497036775,1.0,N,N,N,0.703975987,989.2889204
2022-12-31,jltgn374nx8426,8827580967ofjz38,CREDIT_CARD,Performing,Retail,0.0,4787.77265,4787.77265,1967.295782,0.0,0.00121,0.549,44.9952041,1.08767123,N,N,N,0.165787636,326.1533167
2022-12-31,mhkwl586fp6856,5883601888ysfm16,MORTGAGE,Performing,Retail,101427.872,0.0,101427.872,103454.5649,59867.89875,0.0397336,0.175265858,44.9952041,5.0,Y,N,N,0.541456632,56016.16028
2022-12-31,cizol822pq2340,8993123313wxsc21,DEBIT_CARD,Performing,Retail,919.9800902,44.27732146,964.2574116,975.3554686,0.0,0.0026288,0.3092,44.9952041,2.5,N,Y,N,0.043686466,42.6098336
2022-12-31,vgkmn316dc1004,4354129317uwek41,MORTGAGE,Performing,Retail,47212.24525,0.0,47212.24525,48155.20665,41707.81006,0.004997,0.036765601,44.9952041,5.0,Y,N,N,0.030366978,1462.328079
2022-12-31,iwwpj672kx3177,1944170196lfju85,CREDIT_CARD,Performing,Retail,39.65233308,4748.330978,4787.983312,2847.144762,0.0,0.00121,0.3092,44.9952041,1.08493151,N,Y,N,0.023115172,65.81223994
2022-12-31,fatkh712ub2288,9866527203bbgc81,INVESTMENT,Performing,Retail,1615.461521,0.0,1615.461521,1618.200127,1618.200127,0.001996,0.15,0.036348971,1.0,Y,N,N,0.063709146,103.0941481
2022-12-31,endox677yl5408,8358536035zstv93,DEBIT_CARD,Performing,Retail,0.0,1436.331795,1436.331795,1153.805331,0.0,0.0073851,0.3092,44.9952041,2.5,N,Y,N,0.099303592,114.577014
2022-12-31,aigtl293ht4181,9704267058ooyc44,CREDIT_CARD,Performing,Retail,0.0,4787.77265,4787.77265,2830.53119,0.0,0.0070698,0.3092,44.9952041,1.0,N,Y,N,0.095989009,271.699883
2022-12-31,qqhys739rx2773,5477378193gral26,CREDIT_CARD,Performing,Retail,35.71678397,2837.071288,2872.788072,1713.246989,0.0,0.0135603,0.3092,44.9952041,1.83013699,N,Y,N,0.158011424,270.7125969
2022-12-31,dlxel783rh1783,5648438652brwo17,CREDIT_CARD,Performing,Retail,0.0,9575.545299,9575.545299,5654.359499,0.0,0.00121,0.3092,44.9952041,1.0,N,Y,N,0.023115172,130.7014905
2022-12-31,vdkpp783mw2789,8973508465txyd92,DEBIT_CARD,Performing,Retail,1930.027759,0.0,1930.027759,1947.838274,0.0,0.1748798,0.3092,44.9952041,2.5,N,Y,N,0.812255558,1582.142463
2022-12-31,mlzrc748hy1966,2332697368sgnn74,MORTGAGE,Performing,Retail,3982.21075,0.0,3982.21075,4061.601596,4061.601596,0.0078275,0.0,44.9952041,1.0,Y,N,N,0.0,0.0
2022-12-31,ejpkf284ar6386,7112796932glke49,CREDIT_CARD,Performing,Retail,906.5934778,10349.91965,11256.51313,6290.530002,0.0,0.001464,0.3092,44.9952041,1.0,N,Y,N,0.027062049,170.2346293
2022-12-31,jebio561xl1718,6784869407ddvs46,DEBIT_CARD,Performing,Retail,1321.224165,122.1648069,1443.388972,1398.527542,0.0,0.0087155,0.3092,44.9952041,2.5,N,Y,N,0.112885218,157.8730863
2022-12-31,letkt553ju3051,7663152895frhw85,REVOLVING,Performing,Corporate,191247.7413,0.0,191247.7413,193923.5795,193923.5795,0.0090514,0.0,5.474892329,1.0,N,N,N,0.0,0.0
2022-12-31,ashxv170co9175,5335144086xxyo11,MORTGAGE,Performing,Retail,239670.0482,0.0,239670.0482,244454.795,169432.1786,0.0304665,0.127669447,44.9952041,5.0,Y,N,N,0.339791414,83063.64037
2022-12-31,wmvdg719sr6919,2583965544xgzh78,CREDIT_CARD,Performing,Retail,0.0,3485.498489,3485.498489,2060.628622,0.0,0.0033404,0.3092,44.9952041,1.0,N,Y,N,0.053008532,109.2308991
2022-12-31,zkfpa362hj8254,6035173696odpz62,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,26.1402981
2022-12-31,hgzgz328jk4466,9391756505jnoz14,CREDIT_CARD,Performing,Retail,977.0694912,27750.24627,28727.31576,19653.52904,0.0,0.00121,0.3092,25.01591901,1.91780822,N,Y,N,0.023115172,454.2946976
2022-12-31,aoise556vz6051,3272915649udsr13,CREDIT_CARD,Performing,Retail,980.9858893,87.39600195,1068.381891,1041.187343,0.0,0.071811,0.3092,44.9952041,1.0,N,Y,N,0.502229241,522.9147289
2022-12-31,wosvg254yz8558,7198739385xogy77,DEBIT_CARD,Performing,Retail,53665.1382,4079.986643,57745.12484,56106.50965,0.0,0.0032287,0.4248,44.9952041,2.5,N,Y,N,0.070861199,3975.774523
2022-12-31,kzsio211qu5460,1173994968atqv61,MORTGAGE,Performing,Retail,91697.94015,0.0,91697.94015,93531.29321,93531.29321,0.0021163,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2022-12-31,awryd863di9532,3215071636esxu53,CREDIT_CARD,Performing,Retail,0.0,3830.21812,3830.21812,1612.521828,0.0,0.00121,0.549,0.38465501,1.83013699,N,N,N,0.165787636,267.3361817
2022-12-31,kktlm161jo8066,5160479115sfyy38,MORTGAGE,Performing,Retail,102590.506,0.0,102590.506,104641.2526,64419.52888,0.00121,0.159900963,44.9952041,5.0,Y,N,N,0.046585266,4874.74057
2022-12-31,ixuth741ms7607,4573661056zybj34,CREDIT_CARD,Performing,Retail,0.0,9364.069381,9364.069381,5536.034486,0.0,0.0075574,0.3092,44.9952041,1.16438356,N,Y,N,0.101098559,559.6851078
2022-12-31,vvcec223ol4468,5519135241aggg33,CREDIT_CARD,Performing,Retail,1838.830266,102.0370107,1940.867277,1904.939831,0.0,0.0934198,0.3092,44.9952041,1.66849315,N,Y,N,0.587692015,1119.517927
2022-12-31,mjlax470jd5940,5059976616hgio69,CREDIT_CARD,Performing,Retail,302.1563319,4486.717505,4788.873837,2956.813482,0.0,0.0028534,0.3092,44.9952041,1.0,N,Y,N,0.046684395,138.0370496
2022-12-31,yzvik785ml5587,6080095408fawd53,CREDIT_CARD,Performing,Retail,11.54810763,2872.66359,2884.211697,1709.866822,0.0,0.0603585,0.3092,44.9952041,1.0,N,Y,N,0.450421065,770.1600345
2022-12-31,rnsot290ge5737,7925402809thyn62,DEBIT_CARD,Performing,Retail,1916.191096,6.444341986,1922.635438,1948.010633,0.0,0.0510064,0.3092,44.9952041,2.5,N,Y,N,0.403975917,786.9493826
2022-12-31,iahga950vt7923,4059396052ktpd12,MORTGAGE,Performing,Retail,78797.3825,0.0,78797.3825,80369.88813,47606.35554,0.012297,0.16958627,44.9952041,5.0,Y,N,N,0.258137087,20746.44881
2022-12-31,jrano549cb3441,3059459874tqec26,MORTGAGE,Non Performing,Retail,26471.73861,0.0,26471.73861,26471.73861,26471.73861,1.0,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2022-12-31,vhegb978da3979,6234553901weml12,MORTGAGE,Performing,Retail,165929.8559,0.0,165929.8559,169245.5895,98463.87683,0.0037123,0.173979083,44.9952041,5.0,Y,N,N,0.116329742,19688.29573
2022-12-31,jjdro821to8536,1441034000llbg28,CREDIT_CARD,Performing,Retail,359.2361574,9224.323873,9583.560031,5774.187873,0.0,0.0018068,0.3092,44.9952041,1.0,N,Y,N,0.032176142,185.7910881
2022-12-31,dgfgu849ep2479,1765146657ugbw80,CREDIT_CARD,Performing,Retail,0.0,2809.225602,2809.225602,1660.820879,0.0,0.00121,0.3092,0.343244781,1.74794521,N,Y,N,0.023115172,38.39015973
2022-12-31,prdke758xr6693,6232316541tkwv49,CREDIT_CARD,Performing,Retail,1871.779717,68.00552271,1939.78524,1934.288877,0.0,0.0420695,0.3092,44.9952041,1.66849315,N,Y,N,0.355410605,687.4667792
2022-12-31,pwjol869sm3257,8957785251xkpw39,MORTGAGE,Performing,Retail,11183.72941,0.0,11183.72941,11216.0373,11216.0373,0.0037123,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2022-12-31,lyiht717wk8803,5289903635wmid31,MORTGAGE,Performing,Retail,60833.7457,0.0,60833.7457,61343.58604,52292.67529,0.0037123,0.040515729,44.9952041,5.0,Y,N,N,0.027090522,1661.829798
2022-12-31,pjzhx332ob6531,8798944842pdnh79,CREDIT_CARD,Performing,Retail,936.6989923,34.09851681,970.7975091,979.2048378,0.0,0.006802,0.3092,44.9952041,1.32876712,N,Y,N,0.093142274,91.20536493
2022-12-31,lhxgn834du6010,3454831526xfds84,CREDIT_CARD,Performing,Retail,9277.257488,429.4536311,9706.711119,9621.814334,0.0,0.095491,0.7026,0.225455687,1.83287671,N,N,N,1.232300093,11856.9627
2022-12-31,diyqs956vu5721,5308820325iyks20,CREDIT_CARD,Performing,Retail,3508.958575,4631.222059,8140.180634,6115.086861,0.0,0.1029182,0.4248,44.9952041,1.0,N,Y,N,0.853196842,5217.3728
2022-12-31,vlsuw432xe5012,6115627932tzzn26,DEBIT_CARD,Performing,Retail,1427.493567,501.0691344,1928.562701,1785.839198,0.0,0.0077812,0.3092,44.9952041,2.5,N,Y,N,0.103413369,184.6796485
2022-12-31,czjbs981cp5970,2688309333wozr40,CREDIT_CARD,Performing,Retail,2732.305247,178.3636823,2910.668929,2855.63827,0.0,0.0342182,0.549,44.9952041,1.33150685,N,N,N,0.826438522,2360.009472
2022-12-31,ktdru326gx9027,6824585189pnmy82,MORTGAGE,Performing,Retail,153745.0894,0.0,153745.0894,156817.6042,87642.14134,0.0026405,0.183506136,44.9952041,5.0,Y,N,N,0.095829664,15027.77838
2022-12-31,qbrva574ug3835,8590642035jkka86,MORTGAGE,Performing,Retail,31220.87394,0.0,31220.87394,31844.86435,24814.08724,0.0035346,0.060626774,44.9952041,5.0,Y,N,N,0.039132653,1246.174027
2022-12-31,mehpq952tb9879,3878400015vpzp48,DEBIT_CARD,Performing,Retail,18293.98354,881.7162111,19175.69975,19121.90434,0.0,0.002826,0.5003,0.054753521,2.5,N,N,N,0.26995447,5162.043556
2022-12-31,jkqwn372mg6297,7282935876cajy42,CREDIT_CARD,Performing,Retail,0.0,1872.813876,1872.813876,1107.210727,0.0,0.0044396,0.3092,44.9952041,1.49589041,N,Y,N,0.066548709,73.68344487
2022-12-31,lkrwl146pt9781,5922764689cllr96,CREDIT_CARD,Performing,Retail,0.0,4787.77265,4787.77265,1967.295782,0.0,0.00121,0.549,44.9952041,1.0,N,N,N,0.165787636,326.1533167
2022-12-31,mlala760lp8991,9295261083sdwo51,CREDIT_CARD,Performing,Retail,98.0823105,2775.356898,2873.439209,1739.551012,0.0,0.0162001,0.3092,44.9952041,1.24657534,N,Y,N,0.180426149,313.8604907
2022-12-31,tegwo299lu9001,2049220394ezno34,CREDIT_CARD,Performing,Retail,788.3259178,1135.056413,1923.382331,1387.984867,0.0,0.0913589,0.3092,44.9952041,1.58082192,N,Y,N,0.58014478,805.2321755
2022-12-31,hwmzs448zt2671,4241195507tykj24,DEBIT_CARD,Performing,Retail,956.5969754,6.348586533,962.9455619,980.29645,0.0,0.008238,0.3092,44.9952041,2.5,N,Y,N,0.1080819,105.9523033
2022-12-31,nzrja441ki3392,4493206788pcno64,DEBIT_CARD,Performing,Retail,0.0,1915.10906,1915.10906,1130.8719,1130.8719,0.0045057,0.0,44.9952041,2.5,N,N,N,0.0,0.0
2022-12-31,mkabl373sk7004,9528227962vwwp85,MORTGAGE,Performing,Retail,160868.7493,0.0,160868.7493,164079.8892,105430.6606,0.0015643,0.148696341,44.9952041,5.0,Y,N,N,0.052624462,8634.615889
2022-12-31,wngor796dr3956,9567264868jabo54,DEBIT_CARD,Performing,Retail,118.9474237,5626.494662,5745.442086,4639.543208,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,107.2438377
2022-12-31,oywxv468ru9860,8793759600syck45,INVESTMENT,Performing,Corporate,305775.3135,0.0,305775.3135,306292.9579,306292.9579,0.0311229,0.0,1.815148352,3.06575342,N,N,N,0.0,0.0
2022-12-31,fhqhe197vu1006,7373469319yrbv51,DEBIT_CARD,Performing,Retail,1936.36677,0.0,1936.36677,1954.177285,0.0,0.1496396,0.3092,44.9952041,2.5,N,Y,N,0.755755281,1476.879803
2022-12-31,niqnd816eb7188,1013944458cctb78,MORTGAGE,Non Performing,Retail,18422.56396,0.0,18422.56396,18422.56396,18422.56396,1.0,0.0,44.9952041,2.64109589,Y,N,N,0.0,0.0
2022-12-31,wgohw912rt9403,2428447908hmov43,MORTGAGE,Performing,Retail,83001.61185,0.0,83001.61185,84660.75701,75984.38414,0.00121,0.028142106,44.9952041,5.0,Y,N,N,0.008198872,694.1226866
2022-12-31,izcex832ol7083,9585405764aemi85,CREDIT_CARD,Performing,Retail,0.0,2872.66359,2872.66359,1698.318714,0.0,0.00121,0.3092,44.9952041,1.0,N,Y,N,0.023115172,39.25692864
2022-12-31,foaue958hx7235,2375940114putx59,DEBIT_CARD,Performing,Retail,904.8507286,533.0801823,1437.930911,1281.878249,0.0,0.0025323,0.3092,44.9952041,2.5,N,Y,N,0.042381002,54.32728409
2022-12-31,mcmwc904ig4731,5962540414ckhz64,DEBIT_CARD,Performing,Retail,0.0,2872.66359,2872.66359,2307.610662,0.0,0.00121,0.3092,44.9952041,2.5,N,Y,N,0.023115172,53.3408166
2022-12-31,uhzso427ju6172,2827000650pmid52,CREDIT_CARD,Performing,Retail,318.9039606,1598.455352,1917.359313,1265.006138,0.0,0.0026788,0.3092,44.9952041,1.0,N,Y,N,0.044358666,56.11398524
